Date,Max_Temp_C
2025-10-24,34.5
2025-10-25,34.2
2025-10-26,34.5
2025-10-27,34.8
2025-10-28,34.0
2025-10-29,28.5
2025-10-30,30.1
2025-10-31,31.6
2025-11-01,30.6
2025-11-02,28.5
2025-11-03,29.9
2025-11-04,29.9
2025-11-05,30.0
2025-11-06,30.2
2025-11-07,30.8
2025-11-08,30.5
2025-11-09,29.5
2025-11-10,30.0
2025-11-11,29.0
2025-11-12,28.2
2025-11-13,28.4
2025-11-14,28.4
2025-11-15,28.4
2025-11-16,28.2
2025-11-17,28.4
2025-11-18,29.7
2025-11-19,30.5
2025-11-20,30.0
2025-11-21,29.6
2025-11-22,29.1
2025-11-23,29.1
2025-11-24,28.5
2025-11-25,27.5
2025-11-26,27.5
2025-11-27,28.5
2025-11-28,28.5
2025-11-29,28.5
2025-11-30,28.5
2025-12-01,28.0
2025-12-02,28.4
2025-12-03,27.5
2025-12-04,26.9
2025-12-05,27.0
2025-12-06,26.0
2025-12-07,26.2
2025-12-08,26.1
2025-12-09,26.5
2025-12-10,26.8
2025-12-11,26.5
2025-12-12,26.5
2025-12-13,26.7
2025-12-14,27.9
2025-12-15,27.3
2025-12-16,26.4
2025-12-17,26.1
2025-12-18,27.6
2025-12-19,27.4
2025-12-20,24.6
2025-12-21,25.1
2025-12-22,25.6
2025-12-23,25.0
2025-12-24,24.5
2025-12-25,22.7
2025-12-26,22.9
2025-12-27,23.4
2025-12-28,22.8
2025-12-29,21.4
2025-12-30,20.5
2025-12-31,21.9
2026-01-01,24.0
2026-01-02,24.5
2026-01-03,24.2
2026-01-04,23.1
2026-01-05,20.2
2026-01-06,20.1
2026-01-07,23.0
2026-01-08,23.0
2026-01-09,23.4
2026-01-10,22.8
2026-01-11,24.4
2026-01-12,24.5
2026-01-13,24.6
2026-01-14,24.2
2026-01-15,23.5
2026-01-16,24.5
2026-01-17,25.0
2026-01-18,26.4
2026-01-19,27.9
2026-01-20,29.0
2026-01-21,28.8
2026-01-22,26.9
2026-01-23,26.7
2026-01-24,27.5
2026-01-25,28.1
2026-01-26,28.1
2026-01-27,26.9
2026-01-28,28.4
2026-01-29,28.4
2026-01-30,27.3
2026-01-31,27.1
2026-02-01,27.0
2026-02-02,27.4
2026-02-03,28.1
2026-02-04,28.6
2026-02-05,28.2
2026-02-06,26.7
2026-02-07,26.2
2026-02-08,27.2
2026-02-09,27.2
2026-02-10,28.4
2026-02-11,30.0
2026-02-12,29.3
2026-02-13,28.8
2026-02-14,29.2
2026-02-15,29.7
2026-02-16,29.5
2026-02-17,30.2
2026-02-18,31.1
2026-02-19,31.8
2026-02-20,32.1
2026-02-21,32.2
2026-02-22,32.8
2026-02-23,32.4
2026-02-24,27.1
2026-02-25,29.0
2026-02-26,29.0
2026-02-27,29.1
2026-02-28,31.7
2026-03-01,33.7
2026-03-02,32.8
2026-03-03,33.0
2026-03-04,32.5
2026-03-05,33.7
2026-03-06,33.8
2026-03-07,31.3
2026-03-08,31.1
2026-03-09,32.7
2026-03-10,30.6
2026-03-11,32.1
2026-03-12,30.7
2026-03-13,35.5
2026-03-14,35.2
2026-03-15,32.6
2026-03-16,34.3
2026-03-17,32.3
2026-03-18,32.3
2026-03-19,34.2
2026-03-20,30.2
2026-03-21,25.0
